year,cycle,abbr,dem,inc,midterm,senate,pres,pres_dem,pres_natl,generic,pres_avg,pres_level,level,ref_level
2000,NA,LA,NA,NA,NA,NA,NA,-0.1578970735539526,0.012000144003110558,-0.010559760215002217,0.02093804739073523,0.2639554641934933,NA,NA
2000,2,MA,1.7319029171039724,1,FALSE,-1,1,0.6097923708345429,0.012000144003110558,-0.010559760215002217,0.4739599594358792,0.7832412375036417,1.7424626773189746,0.48951776390972046
2000,2,MD,0.5422485546565132,1,FALSE,-1,1,0.3405453522201277,0.012000144003110558,-0.010559760215002217,0.17767433041576103,0.3490378262602677,0.5528083148715155,0.5097892383973085
2000,2,ME,-0.797376380956579,-1,FALSE,-1,1,0.11002451829663956,0.012000144003110558,-0.010559760215002217,0.21619634543942834,0.5177487752290845,-0.7868166207415768,-0.363310916410277
2000,2,MI,0.03316295316472842,-1,FALSE,-1,1,0.10548195381339334,0.012000144003110558,-0.010559760215002217,0.07572345946472961,0.2950995801087688,0.04372271337973064,-0.051935303324962545
2000,2,MN,0.12044812336606431,-1,FALSE,-1,1,0.051467837284073066,0.012000144003110558,-0.010559760215002217,0.18114198145748242,0.3797254898320252,0.13100788358106652,0.035189720923166926
2000,2,MO,0.04194794546914431,-1,FALSE,-1,1,-0.0685047241727175,0.012000144003110558,-0.010559760215002217,0.03754867594325961,0.1421202308046472,0.052507705684146526,-0.37298551499824606
2000,2,MS,-0.734865586199052,-1,FALSE,-1,1,-0.3476799021275921,0.012000144003110558,-0.010559760215002217,-0.31828377329704927,-0.10999973199603133,-0.7243058259840497,-0.6489515036298957
2000,2,MT,-0.06786003167428217,-1,FALSE,-1,1,-0.5604801039248204,0.012000144003110558,-0.010559760215002217,-0.16365922161772795,-0.06752206038071111,-0.057300271459279954,-0.3637429194939581
2000,NA,NC,NA,NA,NA,NA,NA,-0.2600149620998826,0.012000144003110558,-0.010559760215002217,-0.22420553560382495,-0.10128596782332079,NA,NA
2000,NA,ND,NA,NA,NA,NA,NA,-0.6070779961257451,0.012000144003110558,-0.010559760215002217,-0.40159555011020287,-0.1567730677016844,NA,NA
2000,2,NE,0.043753632495071186,0,FALSE,-1,1,-0.6269378652800027,0.012000144003110558,-0.010559760215002217,-0.6089290385494766,-0.42863731530839844,0.054313392710073405,-0.28702900925823116
2000,NA,NH,NA,NA,NA,NA,NA,-0.0267135963000457,0.012000144003110558,-0.010559760215002217,-0.03575317247947055,0.22541492315557382,NA,NA
2000,2,NJ,0.06208363865222612,0,FALSE,-1,1,0.33145802389317525,0.012000144003110558,-0.010559760215002217,0.06606184357656461,0.4040816827718715,0.07264339886722833,0.5456899888220388
2000,2,NM,0.4780547793764939,1,FALSE,-1,1,0.0012770413459189567,0.012000144003110558,-0.010559760215002217,0.019472089213224242,0.16131412755590663,0.4886145395914961,0.30161569323036574
2000,2,NV,-0.3278097942904803,0,FALSE,-1,1,-0.07430771279766567,0.012000144003110558,-0.010559760215002217,-0.11615007743201106,0.023462330447799502,-0.3172500340754781,0.1650706364979668
